latitude,longitude,month,"<xarray.DataArray 't' (latitude: 37, longitude: 396)>
array([[28.638367, 28.698883, 28.661224, ..., 29.155853, 29.019714,
        28.941376],
       [28.757416, 28.79776 , 28.750671, ..., 29.406006, 29.260254,
        29.134521],
       [28.831665, 28.846375, 28.845428, ..., 29.588715, 29.46283 ,
        29.382874],
       ...,
       [25.837738, 25.843323, 25.842041, ..., 26.016022, 26.016815,
        26.01889 ],
       [25.79599 , 25.803467, 25.801544, ..., 25.936005, 25.931702,
        25.93637 ],
       [25.74936 , 25.757782, 25.760529, ..., 25.850555, 25.84668 ,
        25.860321]], dtype=float32)
Coordinates:
  * longitude  (longitude) float64 -5.0 -4.75 -4.5 -4.25 ... 2.25 2.5 2.75 3.0
  * latitude   (latitude) float32 12.0 11.75 11.5 11.25 ... 3.75 3.5 3.25 3.0
    month      (longitude) int64 1 1 1 1 1 1 1 1 1 ... 12 12 12 12 12 12 12 12"
9.0,-5.0,6,27.282928
9.0,-4.75,6,27.289307
9.0,-4.5,6,27.322205
9.0,-4.25,6,27.278229
9.0,-4.0,6,27.285309
9.0,-3.75,6,27.153656
9.0,-3.5,6,27.102875
9.0,-3.25,6,27.20523
9.0,-3.0,6,27.323761
9.0,-2.75,6,27.367432
9.0,-2.5,6,27.228058
9.0,-2.25,6,27.219696
9.0,-2.0,6,27.254211
9.0,-1.75,6,27.283905
9.0,-1.5,6,27.416473
9.0,-1.25,6,27.45044
9.0,-1.0,6,27.397125
9.0,-0.75,6,27.316223
9.0,-0.5,6,27.227295
9.0,-0.25,6,27.029297
9.0,0.0,6,26.904144
9.0,0.25,6,26.909454
9.0,0.5,6,26.848816
9.0,0.75,6,26.92572
9.0,1.0,6,26.98108
9.0,1.25,6,26.899078
9.0,1.5,6,26.871643
9.0,1.75,6,26.928802
9.0,2.0,6,27.000519
9.0,2.25,6,26.941895
9.0,2.5,6,26.89859
9.0,2.75,6,26.883636
9.0,3.0,6,26.865479
9.0,-5.0,7,26.02774
9.0,-4.75,7,26.036865
9.0,-4.5,7,26.033142
9.0,-4.25,7,25.966553
9.0,-4.0,7,25.948212
9.0,-3.75,7,25.829071
9.0,-3.5,7,25.823578
9.0,-3.25,7,25.945435
9.0,-3.0,7,26.056305
9.0,-2.75,7,26.098907
9.0,-2.5,7,25.97992
9.0,-2.25,7,25.981018
9.0,-2.0,7,26.013916
9.0,-1.75,7,26.032898
9.0,-1.5,7,26.126526
9.0,-1.25,7,26.08957
9.0,-1.0,7,26.016846
9.0,-0.75,7,25.946808
9.0,-0.5,7,25.833832
9.0,-0.25,7,25.65512
9.0,0.0,7,25.530273
9.0,0.25,7,25.540497
9.0,0.5,7,25.532318
9.0,0.75,7,25.633911
9.0,1.0,7,25.735474
9.0,1.25,7,25.702423
9.0,1.5,7,25.684998
9.0,1.75,7,25.702606
9.0,2.0,7,25.71997
9.0,2.25,7,25.653992
9.0,2.5,7,25.615936
9.0,2.75,7,25.608429
9.0,3.0,7,25.607666
9.0,-5.0,8,25.741547
9.0,-4.75,8,25.743286
9.0,-4.5,8,25.722565
9.0,-4.25,8,25.647766
9.0,-4.0,8,25.610138
9.0,-3.75,8,25.486542
9.0,-3.5,8,25.507385
9.0,-3.25,8,25.642181
9.0,-3.0,8,25.725555
9.0,-2.75,8,25.75412
9.0,-2.5,8,25.660034
9.0,-2.25,8,25.685303
9.0,-2.0,8,25.717499
9.0,-1.75,8,25.72409
9.0,-1.5,8,25.788055
9.0,-1.25,8,25.708649
9.0,-1.0,8,25.639862
9.0,-0.75,8,25.588837
9.0,-0.5,8,25.473877
9.0,-0.25,8,25.329742
9.0,0.0,8,25.225403
9.0,0.25,8,25.228241
9.0,0.5,8,25.26242
9.0,0.75,8,25.39148
9.0,1.0,8,25.491943
9.0,1.25,8,25.473267
9.0,1.5,8,25.464539
9.0,1.75,8,25.47818
9.0,2.0,8,25.484436
9.0,2.25,8,25.414825
9.0,2.5,8,25.361664
9.0,2.75,8,25.34549
9.0,3.0,8,25.354889
9.0,-5.0,9,26.374695
9.0,-4.75,9,26.369812
9.0,-4.5,9,26.31549
9.0,-4.25,9,26.240234
9.0,-4.0,9,26.18686
9.0,-3.75,9,26.063782
9.0,-3.5,9,26.146301
9.0,-3.25,9,26.289307
9.0,-3.0,9,26.294525
9.0,-2.75,9,26.257294
9.0,-2.5,9,26.156006
9.0,-2.25,9,26.19809
9.0,-2.0,9,26.214111
9.0,-1.75,9,26.180328
9.0,-1.5,9,26.170593
9.0,-1.25,9,26.047516
9.0,-1.0,9,25.993591
9.0,-0.75,9,25.943512
9.0,-0.5,9,25.854187
9.0,-0.25,9,25.770477
9.0,0.0,9,25.72528
9.0,0.25,9,25.74524
9.0,0.5,9,25.811188
9.0,0.75,9,26.006592
9.0,1.0,9,26.114624
9.0,1.25,9,26.08957
9.0,1.5,9,26.109528
9.0,1.75,9,26.159332
9.0,2.0,9,26.164246
9.0,2.25,9,26.09729
9.0,2.5,9,26.050934
9.0,2.75,9,26.022766
9.0,3.0,9,26.050903
9.0,-5.0,10,27.637177
9.0,-4.75,10,27.629547
9.0,-4.5,10,27.539032
9.0,-4.25,10,27.452515
9.0,-4.0,10,27.404877
9.0,-3.75,10,27.26767
9.0,-3.5,10,27.427948
9.0,-3.25,10,27.666077
9.0,-3.0,10,27.696808
9.0,-2.75,10,27.634613
9.0,-2.5,10,27.505219
9.0,-2.25,10,27.61612
9.0,-2.0,10,27.691528
9.0,-1.75,10,27.674377
9.0,-1.5,10,27.681793
9.0,-1.25,10,27.536194
9.0,-1.0,10,27.40091
9.0,-0.75,10,27.249084
9.0,-0.5,10,27.099884
9.0,-0.25,10,26.976593
9.0,0.0,10,26.914673
9.0,0.25,10,26.900848
9.0,0.5,10,27.051788
9.0,0.75,10,27.489655
9.0,1.0,10,27.65625
9.0,1.25,10,27.536041
9.0,1.5,10,27.515778
9.0,1.75,10,27.530731
9.0,2.0,10,27.461884
9.0,2.25,10,27.324432
9.0,2.5,10,27.237549
9.0,2.75,10,27.210754
9.0,3.0,10,27.295258
9.0,-5.0,11,29.116882
9.0,-4.75,11,29.135376
9.0,-4.5,11,29.035889
9.0,-4.25,11,28.9357
9.0,-4.0,11,28.904541
9.0,-3.75,11,28.803406
9.0,-3.5,11,29.00113
9.0,-3.25,11,29.361755
9.0,-3.0,11,29.535889
9.0,-2.75,11,29.552368
9.0,-2.5,11,29.473938
9.0,-2.25,11,29.62027
9.0,-2.0,11,29.761688
9.0,-1.75,11,29.836212
9.0,-1.5,11,29.967834
9.0,-1.25,11,29.90094
9.0,-1.0,11,29.741852
9.0,-0.75,11,29.564209
9.0,-0.5,11,29.327301
9.0,-0.25,11,29.079163
9.0,0.0,11,28.912537
9.0,0.25,11,28.815277
9.0,0.5,11,29.083252
9.0,0.75,11,29.796326
9.0,1.0,11,30.115692
9.0,1.25,11,29.959259
9.0,1.5,11,29.85434
9.0,1.75,11,29.786072
9.0,2.0,11,29.629272
9.0,2.25,11,29.452301
9.0,2.5,11,29.354248
9.0,2.75,11,29.346283
9.0,3.0,11,29.455292
9.0,-5.0,12,30.041565
9.0,-4.75,12,29.990265
9.0,-4.5,12,29.882019
9.0,-4.25,12,29.810303
9.0,-4.0,12,29.802856
9.0,-3.75,12,29.789398
9.0,-3.5,12,29.953949
9.0,-3.25,12,30.148743
9.0,-3.0,12,30.188965
9.0,-2.75,12,30.251038
9.0,-2.5,12,30.283844
9.0,-2.25,12,30.374939
9.0,-2.0,12,30.417358
9.0,-1.75,12,30.417816
9.0,-1.5,12,30.439545
9.0,-1.25,12,30.281067
9.0,-1.0,12,30.220917
9.0,-0.75,12,30.246613
9.0,-0.5,12,30.125824
9.0,-0.25,12,29.967682
9.0,0.0,12,29.794983
9.0,0.25,12,29.70581
9.0,0.5,12,30.002563
9.0,0.75,12,30.55661
9.0,1.0,12,30.730194
9.0,1.25,12,30.52414
9.0,1.5,12,30.375153
9.0,1.75,12,30.244507
9.0,2.0,12,30.045746
9.0,2.25,12,29.924377
9.0,2.5,12,29.880646
9.0,2.75,12,29.876312
9.0,3.0,12,29.933258
8.75,-5.0,1,30.258362
8.75,-4.75,1,30.20169
8.75,-4.5,1,30.131195
8.75,-4.25,1,30.062378
8.75,-4.0,1,30.01651
8.75,-3.75,1,30.05252
8.75,-3.5,1,30.212555
8.75,-3.25,1,30.295563
8.75,-3.0,1,30.27182
8.75,-2.75,1,30.351685
8.75,-2.5,1,30.395172
8.75,-2.25,1,30.467102
8.75,-2.0,1,30.470398
8.75,-1.75,1,30.451935
8.75,-1.5,1,30.48645
8.75,-1.25,1,30.306122
8.75,-1.0,1,30.245117
8.75,-0.75,1,30.283508
8.75,-0.5,1,30.181213
8.75,-0.25,1,30.057007
8.75,0.0,1,29.92392
8.75,0.25,1,29.944519
8.75,0.5,1,30.300995
8.75,0.75,1,30.750946
8.75,1.0,1,30.709229
8.75,1.25,1,30.38327
8.75,1.5,1,30.266296
8.75,1.75,1,30.15329
8.75,2.0,1,29.97403
8.75,2.25,1,29.851715
8.75,2.5,1,29.804108
8.75,2.75,1,29.81311
8.75,3.0,1,29.823975
8.75,-5.0,2,31.155212
8.75,-4.75,2,31.113434
8.75,-4.5,2,31.097443
8.75,-4.25,2,31.066833
8.75,-4.0,2,31.01471
8.75,-3.75,2,31.006226
8.75,-3.5,2,31.098969
8.75,-3.25,2,31.219727
8.75,-3.0,2,31.341766
8.75,-2.75,2,31.507996
8.75,-2.5,2,31.57193
8.75,-2.25,2,31.635345
8.75,-2.0,2,31.686523
8.75,-1.75,2,31.723206
8.75,-1.5,2,31.797913
8.75,-1.25,2,31.749573
8.75,-1.0,2,31.627472
8.75,-0.75,2,31.482666
8.75,-0.5,2,31.356781
8.75,-0.25,2,31.18686
8.75,0.0,2,30.998291
8.75,0.25,2,30.95108
8.75,0.5,2,31.18451
8.75,0.75,2,31.610474
8.75,1.0,2,31.626617
8.75,1.25,2,31.322174
8.75,1.5,2,31.189941
8.75,1.75,2,31.11496
8.75,2.0,2,30.98941
8.75,2.25,2,30.860107
8.75,2.5,2,30.78418
8.75,2.75,2,30.77002
8.75,3.0,2,30.760162
8.75,-5.0,3,30.576324
8.75,-4.75,3,30.537231
8.75,-4.5,3,30.578857
8.75,-4.25,3,30.613495
8.75,-4.0,3,30.570374
8.75,-3.75,3,30.47052
8.75,-3.5,3,30.460785
8.75,-3.25,3,30.542389
8.75,-3.0,3,30.740723
8.75,-2.75,3,30.982391
8.75,-2.5,3,31.013092
8.75,-2.25,3,31.075775
8.75,-2.0,3,31.186188
8.75,-1.75,3,31.296387
8.75,-1.5,3,31.47293
8.75,-1.25,3,31.530396
8.75,-1.0,3,31.41092
8.75,-0.75,3,31.202484
8.75,-0.5,3,31.06607
8.75,-0.25,3,30.845947
8.75,0.0,3,30.616882
8.75,0.25,3,30.528778
8.75,0.5,3,30.561005
8.75,0.75,3,30.881592
8.75,1.0,3,31.040375
8.75,1.25,3,30.865723
8.75,1.5,3,30.777649
8.75,1.75,3,30.809998
8.75,2.0,3,30.796143
8.75,2.25,3,30.65271
8.75,2.5,3,30.532288
8.75,2.75,3,30.49768
8.75,3.0,3,30.4794
8.75,-5.0,4,29.563232
8.75,-4.75,4,29.507294
8.75,-4.5,4,29.573425
8.75,-4.25,4,29.620209
8.75,-4.0,4,29.597382
8.75,-3.75,4,29.486755
8.75,-3.5,4,29.432709
8.75,-3.25,4,29.446838
8.75,-3.0,4,29.619781
8.75,-2.75,4,29.84079
8.75,-2.5,4,29.828156
8.75,-2.25,4,29.890564
8.75,-2.0,4,30.004547
8.75,-1.75,4,30.10492
8.75,-1.5,4,30.293549
8.75,-1.25,4,30.398895
8.75,-1.0,4,30.343231
8.75,-0.75,4,30.20102
8.75,-0.5,4,30.111511
8.75,-0.25,4,29.906097
8.75,0.0,4,29.711792
8.75,0.25,4,29.643433
8.75,0.5,4,29.53366
8.75,0.75,4,29.638031
8.75,1.0,4,29.74231
8.75,1.25,4,29.606598
8.75,1.5,4,29.523163
8.75,1.75,4,29.59134
8.75,2.0,4,29.66391
8.75,2.25,4,29.570953
8.75,2.5,4,29.476288
8.75,2.75,4,29.453583
8.75,3.0,4,29.426483
8.75,-5.0,5,28.516602
8.75,-4.75,5,28.461609
8.75,-4.5,5,28.535278
8.75,-4.25,5,28.571533
8.75,-4.0,5,28.56305
8.75,-3.75,5,28.472565
8.75,-3.5,5,28.420288
8.75,-3.25,5,28.399933
8.75,-3.0,5,28.530792
8.75,-2.75,5,28.701569
8.75,-2.5,5,28.649994
8.75,-2.25,5,28.683075
8.75,-2.0,5,28.760406
8.75,-1.75,5,28.807068
8.75,-1.5,5,28.928802
8.75,-1.25,5,29.03421
8.75,-1.0,5,29.010742
8.75,-0.75,5,28.901215
8.75,-0.5,5,28.843018
8.75,-0.25,5,28.641693
8.75,0.0,5,28.480804
8.75,0.25,5,28.43454
8.75,0.5,5,28.324799
8.75,0.75,5,28.417664
8.75,1.0,5,28.44632
8.75,1.25,5,28.26117
8.75,1.5,5,28.179657
8.75,1.75,5,28.236237
8.75,2.0,5,28.303741
8.75,2.25,5,28.23059
8.75,2.5,5,28.170898
8.75,2.75,5,28.15155
8.75,3.0,5,28.123688
8.75,-5.0,6,27.054077
8.75,-4.75,6,26.993958
8.75,-4.5,6,27.039642
8.75,-4.25,6,27.050049
8.75,-4.0,6,27.040161
8.75,-3.75,6,26.964447
8.75,-3.5,6,26.933441
8.75,-3.25,6,26.922913
8.75,-3.0,6,27.022736
8.75,-2.75,6,27.168701
8.75,-2.5,6,27.10263
8.75,-2.25,6,27.100433
8.75,-2.0,6,27.148987
8.75,-1.75,6,27.169342
8.75,-1.5,6,27.2518
8.75,-1.25,6,27.294495
8.75,-1.0,6,27.24823
8.75,-0.75,6,27.131378
8.75,-0.5,6,27.033752
8.75,-0.25,6,26.838531
8.75,0.0,6,26.72586
8.75,0.25,6,26.74887
8.75,0.5,6,26.707367
8.75,0.75,6,26.840912
8.75,1.0,6,26.883087
8.75,1.25,6,26.729523
8.75,1.5,6,26.685455
8.75,1.75,6,26.72818
8.75,2.0,6,26.775024
8.75,2.25,6,26.700226
8.75,2.5,6,26.656525
8.75,2.75,6,26.649994
8.75,3.0,6,26.640167
8.75,-5.0,7,25.877502
8.75,-4.75,7,25.826904
8.75,-4.5,7,25.844666
8.75,-4.25,7,25.831696
8.75,-4.0,7,25.813538
8.75,-3.75,7,25.744446
8.75,-3.5,7,25.737823
8.75,-3.25,7,25.743713
8.75,-3.0,7,25.827667
8.75,-2.75,7,25.965332
8.75,-2.5,7,25.92218
8.75,-2.25,7,25.938812
8.75,-2.0,7,25.977905
8.75,-1.75,7,25.984009
8.75,-1.5,7,26.042023
8.75,-1.25,7,26.005707
8.75,-1.0,7,25.95465
8.75,-0.75,7,25.872345
8.75,-0.5,7,25.716187
8.75,-0.25,7,25.501617
8.75,0.0,7,25.389832
8.75,0.25,7,25.422424
8.75,0.5,7,25.437897
8.75,0.75,7,25.608551
8.75,1.0,7,25.699463
8.75,1.25,7,25.588715
8.75,1.5,7,25.541351
8.75,1.75,7,25.540924
8.75,2.0,7,25.544403
8.75,2.25,7,25.461304
8.75,2.5,7,25.427582
8.75,2.75,7,25.438324
8.75,3.0,7,25.441101
8.75,-5.0,8,25.6315
8.75,-4.75,8,25.587952
8.75,-4.5,8,25.594849
8.75,-4.25,8,25.56903
8.75,-4.0,8,25.537048
8.75,-3.75,8,25.465729
8.75,-3.5,8,25.474915
8.75,-3.25,8,25.502563
8.75,-3.0,8,25.57483
8.75,-2.75,8,25.686707
8.75,-2.5,8,25.653625
8.75,-2.25,8,25.689758
8.75,-2.0,8,25.712555
8.75,-1.75,8,25.706879
8.75,-1.5,8,25.754456
8.75,-1.25,8,25.671936
8.75,-1.0,8,25.62442
8.75,-0.75,8,25.577545
8.75,-0.5,8,25.414917
8.75,-0.25,8,25.223389
8.75,0.0,8,25.131714
8.75,0.25,8,25.155823
8.75,0.5,8,25.218597
8.75,0.75,8,25.410004
8.75,1.0,8,25.479065
8.75,1.25,8,25.37857
8.75,1.5,8,25.342804
8.75,1.75,8,25.338379
8.75,2.0,8,25.329376
8.75,2.25,8,25.235077
8.75,2.5,8,25.184235
8.75,2.75,8,25.19519
8.75,3.0,8,25.213959
8.75,-5.0,9,26.236084
8.75,-4.75,9,26.216064
8.75,-4.5,9,26.208954
8.75,-4.25,9,26.167297
8.75,-4.0,9,26.117493
8.75,-3.75,9,26.049866
8.75,-3.5,9,26.095581
8.75,-3.25,9,26.13916
8.75,-3.0,9,26.161438
8.75,-2.75,9,26.18512
8.75,-2.5,9,26.10205
8.75,-2.25,9,26.135437
8.75,-2.0,9,26.130585
8.75,-1.75,9,26.085327
8.75,-1.5,9,26.082184
8.75,-1.25,9,25.96939
8.75,-1.0,9,25.938934
8.75,-0.75,9,25.89975
8.75,-0.5,9,25.762268
8.75,-0.25,9,25.640656
8.75,0.0,9,25.62387
8.75,0.25,9,25.669403
8.75,0.5,9,25.769592
8.75,0.75,9,26.005676
8.75,1.0,9,26.042969
8.75,1.25,9,25.932922
8.75,1.5,9,25.943665
8.75,1.75,9,25.98761
8.75,2.0,9,25.987854
8.75,2.25,9,25.904633
8.75,2.5,9,25.861145
8.75,2.75,9,25.858063
8.75,3.0,9,25.88385
8.75,-5.0,10,27.399963
8.75,-4.75,10,27.389984
8.75,-4.5,10,27.362335
8.75,-4.25,10,27.292877
8.75,-4.0,10,27.209778
8.75,-3.75,10,27.135803
8.75,-3.5,10,27.242828
8.75,-3.25,10,27.356262
8.75,-3.0,10,27.423004
8.75,-2.75,10,27.466766
8.75,-2.5,10,27.384705
8.75,-2.25,10,27.457336
8.75,-2.0,10,27.502686
8.75,-1.75,10,27.485748
8.75,-1.5,10,27.509857
8.75,-1.25,10,27.402344
8.75,-1.0,10,27.278076
8.75,-0.75,10,27.120575
8.75,-0.5,10,26.94461
8.75,-0.25,10,26.805206
8.75,0.0,10,26.776428
8.75,0.25,10,26.80426
8.75,0.5,10,27.017548
8.75,0.75,10,27.47342
8.75,1.0,10,27.494171
8.75,1.25,10,27.23285
8.75,1.5,10,27.207
8.75,1.75,10,27.23404
8.75,2.0,10,27.168549
8.75,2.25,10,27.02475
8.75,2.5,10,26.945251
8.75,2.75,10,26.948853
8.75,3.0,10,27.021454
8.75,-5.0,11,28.747772
8.75,-4.75,11,28.753326
8.75,-4.5,11,28.714294
8.75,-4.25,11,28.631592
8.75,-4.0,11,28.542908
8.75,-3.75,11,28.491333
8.75,-3.5,11,28.67096
8.75,-3.25,11,28.904297
8.75,-3.0,11,29.07785
8.75,-2.75,11,29.221252
8.75,-2.5,11,29.202484
8.75,-2.25,11,29.314056
8.75,-2.0,11,29.459229
8.75,-1.75,11,29.559143
8.75,-1.5,11,29.705902
8.75,-1.25,11,29.65622
8.75,-1.0,11,29.483765
8.75,-0.75,11,29.268524
8.75,-0.5,11,29.034424
8.75,-0.25,11,28.805908
8.75,0.0,11,28.66217
8.75,0.25,11,28.644165
8.75,0.5,11,28.997467
8.75,0.75,11,29.741821
8.75,1.0,11,29.908539
8.75,1.25,11,29.534393
8.75,1.5,11,29.395782
8.75,1.75,11,29.358368
8.75,2.0,11,29.231659
8.75,2.25,11,29.055878
8.75,2.5,11,28.944092
8.75,2.75,11,28.958313
8.75,3.0,11,29.044495
8.75,-5.0,12,29.848663
8.75,-4.75,12,29.81607
8.75,-4.5,12,29.739105
8.75,-4.25,12,29.635681
8.75,-4.0,12,29.556946
8.75,-3.75,12,29.581024
8.75,-3.5,12,29.784424
8.75,-3.25,12,29.944641
8.75,-3.0,12,29.982422
8.75,-2.75,12,30.081879
8.75,-2.5,12,30.125458
8.75,-2.25,12,30.234253
8.75,-2.0,12,30.2883
8.75,-1.75,12,30.29718
8.75,-1.5,12,30.363922
8.75,-1.25,12,30.189545
8.75,-1.0,12,30.090485
8.75,-0.75,12,30.105682
8.75,-0.5,12,29.983856
8.75,-0.25,12,29.835205
8.75,0.0,12,29.684723
8.75,0.25,12,29.6698
8.75,0.5,12,30.032776
8.75,0.75,12,30.601562
8.75,1.0,12,30.659485
8.75,1.25,12,30.316925
8.75,1.5,12,30.178467
8.75,1.75,12,30.077454
8.75,2.0,12,29.902863
8.75,2.25,12,29.769104
8.75,2.5,12,29.706299
8.75,2.75,12,29.722687
8.75,3.0,12,29.767548
8.5,-5.0,1,30.138336
8.5,-4.75,1,30.101044
8.5,-4.5,1,30.040222
8.5,-4.25,1,29.949066
8.5,-4.0,1,29.890594
8.5,-3.75,1,29.965973
8.5,-3.5,1,30.122406
8.5,-3.25,1,30.193817
8.5,-3.0,1,30.185303
8.5,-2.75,1,30.264496
8.5,-2.5,1,30.306702
8.5,-2.25,1,30.33023
8.5,-2.0,1,30.302551
8.5,-1.75,1,30.321564
8.5,-1.5,1,30.412506
8.5,-1.25,1,30.308594
8.5,-1.0,1,30.2146
8.5,-0.75,1,30.059998
8.5,-0.5,1,29.915283
8.5,-0.25,1,29.930756
8.5,0.0,1,29.848145
8.5,0.25,1,29.887543
8.5,0.5,1,30.307983
8.5,0.75,1,30.760895
8.5,1.0,1,30.605927
8.5,1.25,1,30.183258
8.5,1.5,1,30.080048
8.5,1.75,1,29.985626
8.5,2.0,1,29.830048
8.5,2.25,1,29.730927
8.5,2.5,1,29.68808
8.5,2.75,1,29.690063
8.5,3.0,1,29.69046
8.5,-5.0,2,30.86435
8.5,-4.75,2,30.803558
8.5,-4.5,2,30.784637
8.5,-4.25,2,30.767395
8.5,-4.0,2,30.721466
8.5,-3.75,2,30.746735
8.5,-3.5,2,30.839905
8.5,-3.25,2,30.927643
8.5,-3.0,2,31.037903
8.5,-2.75,2,31.223602
8.5,-2.5,2,31.318512
8.5,-2.25,2,31.375061
8.5,-2.0,2,31.42041
8.5,-1.75,2,31.480682
8.5,-1.5,2,31.574768
8.5,-1.25,2,31.52597
8.5,-1.0,2,31.369202
8.5,-0.75,2,31.141785
8.5,-0.5,2,30.979126
8.5,-0.25,2,30.871216
8.5,0.0,2,30.73639
8.5,0.25,2,30.69635
8.5,0.5,2,30.964325
8.5,0.75,2,31.449066
8.5,1.0,2,31.417542
8.5,1.25,2,31.02832
8.5,1.5,2,30.882294
8.5,1.75,2,30.806213
8.5,2.0,2,30.704498
8.5,2.25,2,30.59491
8.5,2.5,2,30.519958
8.5,2.75,2,30.490265
8.5,3.0,2,30.465363
8.5,-5.0,3,30.237885
8.5,-4.75,3,30.179657
8.5,-4.5,3,30.215332
8.5,-4.25,3,30.279266
8.5,-4.0,3,30.230927
8.5,-3.75,3,30.155457
8.5,-3.5,3,30.135773
8.5,-3.25,3,30.13733
8.5,-3.0,3,30.288727
8.5,-2.75,3,30.567963
8.5,-2.5,3,30.68695
8.5,-2.25,3,30.780151
8.5,-2.0,3,30.891144
8.5,-1.75,3,30.995728
8.5,-1.5,3,31.133453
8.5,-1.25,3,31.160553
8.5,-1.0,3,31.035706
8.5,-0.75,3,30.814148
8.5,-0.5,3,30.656708
8.5,-0.25,3,30.47229
8.5,0.0,3,30.305328
8.5,0.25,3,30.173126
8.5,0.5,3,30.172577
8.5,0.75,3,30.606354
8.5,1.0,3,30.799835
8.5,1.25,3,30.542236
8.5,1.5,3,30.401794
8.5,1.75,3,30.40976
8.5,2.0,3,30.403992
8.5,2.25,3,30.28238
8.5,2.5,3,30.172241
8.5,2.75,3,30.107727
8.5,3.0,3,30.064941
8.5,-5.0,4,29.29654
8.5,-4.75,4,29.219269
8.5,-4.5,4,29.27655
8.5,-4.25,4,29.373383
8.5,-4.0,4,29.342957
8.5,-3.75,4,29.257965
8.5,-3.5,4,29.202423
8.5,-3.25,4,29.134308
8.5,-3.0,4,29.257294
8.5,-2.75,4,29.5112
8.5,-2.5,4,29.606598
8.5,-2.25,4,29.719421
8.5,-2.0,4,29.83429
8.5,-1.75,4,29.912842
8.5,-1.5,4,30.038422
8.5,-1.25,4,30.0979
8.5,-1.0,4,30.03476
8.5,-0.75,4,29.90921
8.5,-0.5,4,29.806946
8.5,-0.25,4,29.64795
8.5,0.0,4,29.539124
8.5,0.25,4,29.39209
8.5,0.5,4,29.216187
8.5,0.75,4,29.442871
8.5,1.0,4,29.605621
8.5,1.25,4,29.404114
8.5,1.5,4,29.279022
8.5,1.75,4,29.32135
8.5,2.0,4,29.377808
8.5,2.25,4,29.302338
8.5,2.5,4,29.215363
8.5,2.75,4,29.153381
8.5,3.0,4,29.101532
8.5,-5.0,5,28.282318
8.5,-4.75,5,28.217834
8.5,-4.5,5,28.285248
8.5,-4.25,5,28.373962
8.5,-4.0,5,28.349915
8.5,-3.75,5,28.285126
8.5,-3.5,5,28.23468
8.5,-3.25,5,28.134918
8.5,-3.0,5,28.238129
8.5,-2.75,5,28.45694
8.5,-2.5,5,28.511993
8.5,-2.25,5,28.5896
8.5,-2.0,5,28.671234
8.5,-1.75,5,28.693268
8.5,-1.5,5,28.741943
8.5,-1.25,5,28.78061
8.5,-1.0,5,28.734436
8.5,-0.75,5,28.683868
8.5,-0.5,5,28.629822
8.5,-0.25,5,28.459534
8.5,0.0,5,28.38205
8.5,0.25,5,28.24762
8.5,0.5,5,28.097137
8.5,0.75,5,28.300446
8.5,1.0,5,28.332672
8.5,1.25,5,28.095062
8.5,1.5,5,28.011017
8.5,1.75,5,28.040985
8.5,2.0,5,28.078796
8.5,2.25,5,28.028992
8.5,2.5,5,27.980682
8.5,2.75,5,27.929169
8.5,3.0,5,27.885406
8.5,-5.0,6,26.825043
8.5,-4.75,6,26.754456
8.5,-4.5,6,26.812653
8.5,-4.25,6,26.884033
8.5,-4.0,6,26.858002
8.5,-3.75,6,26.80951
8.5,-3.5,6,26.773987
8.5,-3.25,6,26.68338
8.5,-3.0,6,26.769867
8.5,-2.75,6,26.966217
8.5,-2.5,6,26.990662
8.5,-2.25,6,27.034851
8.5,-2.0,6,27.108368
8.5,-1.75,6,27.109833
8.5,-1.5,6,27.118317
8.5,-1.25,6,27.111237
8.5,-1.0,6,27.050293
8.5,-0.75,6,26.99588
8.5,-0.5,6,26.898987
8.5,-0.25,6,26.698822
8.5,0.0,6,26.634277
8.5,0.25,6,26.569244
8.5,0.5,6,26.517761
8.5,0.75,6,26.764862
8.5,1.0,6,26.774628
8.5,1.25,6,26.561829
8.5,1.5,6,26.525635
8.5,1.75,6,26.535767
8.5,2.0,6,26.553253
8.5,2.25,6,26.502777
8.5,2.5,6,26.470184
8.5,2.75,6,26.447021
8.5,3.0,6,26.434082
8.5,-5.0,7,25.715881
8.5,-4.75,7,25.647125
8.5,-4.5,7,25.682892
8.5,-4.25,7,25.72931
8.5,-4.0,7,25.709564
8.5,-3.75,7,25.669586
8.5,-3.5,7,25.631744
8.5,-3.25,7,25.548676
8.5,-3.0,7,25.629395
8.5,-2.75,7,25.834229
8.5,-2.5,7,25.884125
8.5,-2.25,7,25.928436
8.5,-2.0,7,25.98816
8.5,-1.75,7,25.985535
8.5,-1.5,7,25.979004
8.5,-1.25,7,25.927887
8.5,-1.0,7,25.867218
8.5,-0.75,7,25.803894
8.5,-0.5,7,25.653412
8.5,-0.25,7,25.427734
8.5,0.0,7,25.332672
8.5,0.25,7,25.282104
8.5,0.5,7,25.289886
8.5,0.75,7,25.578186
8.5,1.0,7,25.638031
8.5,1.25,7,25.454376
8.5,1.5,7,25.405426
8.5,1.75,7,25.373718
8.5,2.0,7,25.362274
8.5,2.25,7,25.304108
8.5,2.5,7,25.28299
8.5,2.75,7,25.291351
8.5,3.0,7,25.292175
8.5,-5.0,8,25.507385
8.5,-4.75,8,25.448486
8.5,-4.5,8,25.478638
8.5,-4.25,8,25.506866
8.5,-4.0,8,25.48175
8.5,-3.75,8,25.448303
8.5,-3.5,8,25.4151
8.5,-3.25,8,25.348236
